imdb_title_id,original_title,year,genre,duration,language,production_company,avg_vote,votes,budget,Good_or_Bad_Movie
tt4073790,The Darkest Minds,2018,"Action, Adventure, Drama",104,English,21 Laps Entertainment,5.7,27181,34000000,0
tt4103724,Forever My Girl,2018,"Drama, Music, Romance",108,English,LD Entertainment,6.7,13879,3500000,0
tt4799066,Midnight Sun,2018,"Drama, Romance",91,English,Boies / Schiller Film Group,6.6,21727,2800000,0
tt4791276,Down River,2018,"Action, Drama, Thriller",70,English,Future of Film Productions,4.8,379,3000,0
tt4789822,Pickings,2018,"Action, Crime, Drama",103,English,Digital Magic Entertainment,5.1,911,350000,0
tt4154756,Avengers: Infinity War,2018,"Action, Adventure, Sci-Fi",149,English,Marvel Studios,8.4,796486,321000000,1
tt7819394,Epidemic,2018,Horror,71,English,Pomerantz Pictures,2.6,190,30000,0
tt4202970,Exit 14,2018,Horror,90,English,Autumn Bailey Entertainment,3.7,527,7750000,0
tt7738450,Thunder Road,2018,"Comedy, Drama",92,English,The 10 East,7.1,13073,191000,1
tt4347994,Three Worlds,2018,"Drama, Sci-Fi",88,English,Animals,3.1,128,100000,0
tt5267472,Step Sisters,2018,Comedy,108,English,Los Angeles Media Fund (LAMF),5.4,3911,10000000,0
tt4694546,The Tempter,2018,Horror,97,English,Ozark Films,2.9,108,10000,0
tt4372084,Blood Vow,2018,"Horror, Thriller",94,English,Arrow Productions,6.2,373,100000,0
tt7784788,Orphan Horse,2018,"Drama, Family",101,English,Brookwell-McNamara Entertainment,6.1,365,3000000,0
tt4454078,Supercon,2018,"Action, Comedy",100,English,MOmentum Productions,3.6,732,5500000,0
tt7784604,Hereditary,2018,"Drama, Horror, Mystery",127,"English, Spanish",PalmStar Media,7.3,221494,10000000,1
tt4477536,Fifty Shades Freed,2018,"Drama, Romance, Thriller",105,English,Perfect World Pictures,4.5,53182,55000000,0
tt4650624,Every 21 Seconds,2018,Drama,120,English,Two 9 Productions,4.4,130,200000,0
tt4500922,Maze Runner: The Death Cure,2018,"Action, Adventure, Sci-Fi",143,English,Gotham Group,6.2,107184,62000000,0
tt4633694,Spider-Man: Into the Spider-Verse,2018,"Animation, Action, Adventure",117,"English, Spanish",Sony Pictures Entertainment (SPE),8.4,335892,90000000,1
tt4631048,The Texture of Falling,2018,Drama,75,English,Allred Films,6.8,1388,200000,0
tt4595882,Can You Ever Forgive Me?,2018,"Biography, Comedy, Crime",106,English,Archer Gray,7.1,44631,10000000,1
tt4594836,Darc,2018,"Action, Thriller",97,"English, Japanese",Hollywood Media Bridge,5.8,3512,10000000,0
tt4537896,White Boy Rick,2018,"Crime, Drama",111,English,LBI Productions,6.4,24478,29000000,0
tt7764650,The Thinning: New World Order,2018,"Action, Drama, Horror",89,English,Cinemand,3.8,1887,2000000,0
tt3778644,Solo: A Star Wars Story,2018,"Action, Adventure, Sci-Fi",135,English,Lucasfilm,6.9,278319,275000000,0
tt3767278,Bayou Caviar,2018,"Crime, Drama, Mystery",111,English,Brittany House Pictures,4.8,929,3500000,0
tt3766354,The Equalizer 2,2018,"Action, Crime, Thriller",121,"English, French, Turkish, Hebrew, Arabic, Spanish",Columbia Pictures,6.7,125883,62000000,0
tt4933914,Block Island,2018,"Action, Thriller",82,English,Choice Films,3.8,191,4500000,0
tt7625712,Pocketman and Cargoboy,2018,"Adventure, Comedy, Sci-Fi",87,English,Overnight Pictures,2.6,113,21000,0
tt8073604,Evil Bong 777,2018,"Action, Comedy, Horror",59,English,Full Moon Features,3.8,138,25592,0
tt5246700,How It Ends,2018,"Action, Adventure, Drama",113,English,Paul Schiff Productions,5.0,43048,20000000,0
tt7149916,Edge of Fear,2018,"Action, Thriller",91,"English, Chinese",Hollywood Media Bridge,4.4,2089,5000000,0
tt5232294,Resolution Song,2018,"Drama, Family",93,English,Art LA Productions,4.9,118,78000,0
tt8025310,The Odds,2018,Horror,107,English,Uproar Pictures,4.7,805,250000,0
tt5226192,The Rake,2018,"Horror, Mystery, Thriller",79,English,Red Band Films,3.5,611,16000000,0
tt8021048,Survive The Hollow Shoals,2018,Horror,78,English,The Public Eye,5.2,250,100000,0
tt5208950,Kickboxer: Retaliation,2018,"Action, Drama",110,English,Our House Films,5.0,4323,13000000,0
tt5181834,The Rocket,2018,"Family, Sport",89,English,Amberock Productions,4.7,211,26000,0
tt5179598,Billionaire Boys Club,2018,"Biography, Drama, Thriller",108,English,Armory Films,5.6,10299,15000000,0
tt5164432,"Love, Simon",2018,"Comedy, Drama, Romance",110,"English, German, French",Fox 2000 Pictures,7.6,94565,17000000,1
tt5164214,Ocean's Eight,2018,"Action, Comedy, Crime",110,"English, Hindi, French, German, Mandarin",Warner Bros.,6.2,177206,70000000,0
tt8018008,BROS. Last Call,2018,Comedy,92,English,,8.4,1044,5000,1
tt3309874,Eleven Eleven,2018,Comedy,92,English,Porter Pictures,3.6,131,350000,0
tt5139926,Lover,2018,"Horror, Romance, Thriller",80,English,,5.6,586,10000,0
tt3330948,For the Love of George,2018,"Comedy, Drama, Romance",89,English,Fluffy Cat Productions,5.5,667,1200000,0
tt5113250,Warning Shot,2018,"Drama, Thriller",90,English,Seafoam Pictures,4.9,993,2000000,0
tt7983348,Lake Fear 3,2018,"Comedy, Horror",79,English,ITN Distribution,2.2,128,30000,0
tt5095030,Ant-Man and the Wasp,2018,"Action, Adventure, Comedy",118,"English, Spanish",Marvel Studios,7.1,295480,162000000,1
tt7690670,Superfly,2018,"Action, Crime, Thriller",116,"English, Spanish, Cantonese",Columbia Pictures,5.1,6015,16000000,0
tt5078618,Bugs: A Trilogy,2018,Horror,66,English,Magic Dog Productions,5.6,131,15000,0
tt3487610,Malevolence 3: Killer,2018,Horror,89,English,Mena Films,5.6,1619,75000,0
tt5056154,Manos Returns,2018,"Comedy, Horror",67,English,Debbies Manos,3.3,124,19000,0
tt7959500,The Farm,2018,Horror,80,English,Hans StjernswÃ¤rd Film Production,3.7,1869,25000000,0
tt7919372,First Lady,2018,"Action, Drama",96,English,Dennis L. Reed II Productions,4.7,158,30000,0
tt3606756,Incredibles 2,2018,"Animation, Action, Adventure",118,English,Walt Disney Pictures,7.6,239495,200000000,1
tt3665498,Beyond the Sky,2018,"Mystery, Sci-Fi, Thriller",82,English,Elysian Fields Entertainment,5.7,3407,1500000,0
tt3714492,Hello I Love You,2018,Comedy,100,English,Otay Productions,5.3,182,10000,0
tt5208252,Operation Finale,2018,"Biography, Drama, History",122,"English, Spanish, French, German",Metro-Goldwyn-Mayer (MGM),6.6,29814,24000000,0
tt5619332,Life of the Party,2018,Comedy,105,English,New Line Cinema,5.6,32014,30000000,0
tt5734576,The Possession of Hannah Grace,2018,"Horror, Mystery, Thriller",86,English,Screen Gems,5.2,17040,7700000,0
tt1773753,Mara,2018,"Crime, Horror, Thriller",98,English,Moon River Studios,5.1,6171,5000000,0
tt6343314,Creed II,2018,"Drama, Sport",130,"English, Russian, Sign Languages",Metro-Goldwyn-Mayer (MGM),7.1,99570,50000000,1
tt9509866,The Guy Who Didn't Like Musicals,2018,"Comedy, Musical",112,English,StarKid Productions,8.7,330,130000,1
tt6354056,Code Name: Dynastud,2018,Action,94,English,Scorpio Film Releasing,3.4,223,25000,0
tt6411954,Anonymous 616,2018,"Horror, Thriller",80,English,Nail Driver Productions,5.2,1336,27000,0
tt6421110,Proud Mary,2018,"Action, Crime, Drama",89,"English, Russian",Screen Gems,4.9,8442,14000000,0
tt6423998,Killer Unicorn,2018,Horror,74,English,Mattioli Productions,3.1,134,150000,0
tt2126357,Second Act,2018,"Comedy, Drama, Romance",103,"English, Mandarin",Nuyorican Productions,5.8,21061,16000000,0
tt7334528,Uncle Drew,2018,"Comedy, Sport",103,English,Summit Entertainment,5.7,11690,19000000,0
tt6433106,Unlawful Justice,2018,"Crime, Drama",81,"English, Spanish",Live Free or Die Productions,6.3,136,50000,0
tt6443294,Blaze,2018,"Biography, Drama, Music",129,English,Ansgar Media,6.6,2558,1200000,0
tt6450186,I Can Only Imagine,2018,"Biography, Drama, Family",110,English,Kevin Downes Productions,7.3,13683,7000000,1
tt6450428,The Hurt,2018,Thriller,92,English,Goreella Media,3.1,178,800000,0
tt6469548,The Head Hunter,2018,"Fantasy, Horror",72,English,Brayne Studios,5.3,4695,30000,0
tt7308310,Fronteras,2018,Drama,105,"Spanish, English",,4.3,196,30000,0
tt6342110,Spivak,2018,Comedy,91,English,Echo Parked Productions,5.5,540,1000000,0
tt9341628,End of the World,2018,"Action, Adventure, Drama",88,English,The Asylum,2.6,387,500000,0
tt6512428,Indivisible,2018,"Drama, War",119,English,Provident Films,5.8,1038,2700000,0
tt6212378,Surviving the Wild,2018,"Action, Adventure, Family",87,English,Haunted Doll Company,5.7,179,3000000,0
tt8923800,The Bachelor Party,2018,Comedy,115,English,Hayhoe Studios,8.4,137,1000000,1
tt6182908,Smallfoot,2018,"Animation, Adventure, Comedy",96,"English, Mandarin",Warner Animation Group,6.6,31935,80000000,0
tt7339792,Unbroken: Path to Redemption,2018,"Biography, Drama, History",98,"English, Italian",Universal 1440 Entertainment,5.8,2292,6000000,0
tt8928500,Ashes,2018,"Comedy, Horror",93,English,Killer Therapy,3.5,109,200000,0
tt6197494,Malicious,2018,"Horror, Thriller",90,English,Impossible Dream Entertainment,5.0,3084,3500000,0
tt8976608,Rootwood,2018,"Horror, Mystery, Thriller",83,English,Silent Partners,3.2,299,700000,0
tt9034308,Patient 001,2018,"Horror, Sci-Fi, Thriller",87,English,One Split Second Productions,4.0,128,600000,0
tt6266538,Vice,2018,"Biography, Comedy, Drama",132,"English, Arabic",Annapurna Pictures,7.2,113257,60000000,1
tt6231398,Halt: The Motion Picture,2018,"Crime, Drama, Thriller",110,English,CoatTail Entertainment,3.8,123,30000,0
tt6237268,Ride,2018,"Action, Thriller",79,English,Unified Pictures,4.7,1717,18000000,0
tt6241270,Cinderella and the Secret Prince,2018,"Animation, Adventure, Family",90,English,Gold Valley Films,5.2,518,20000000,0
tt9143166,Blood Falls,2018,Horror,99,English,,3.3,100,20000,0
tt6250792,The Ghost Beyond,2018,"Drama, Horror, Mystery",90,English,Haunted Doll Company,3.1,209,1000000,0
tt6251024,Office Uprising,2018,"Action, Comedy, Horror",92,English,Mind the GAP Productions,6.0,8023,2500000,0
tt6498220,Another Plan from Outer Space,2018,"Drama, Sci-Fi, Thriller",98,English,Bad Amigo Pictures,3.0,114,100000,0
tt7304806,Dis,2018,Horror,61,English,1922 Films,4.2,138,150000,0
tt6163142,Grace,2018,"Comedy, Drama, Romance",90,English,Ouroboros Entertainment,5.8,318,3150000,0
tt6986606,Joel,2018,"Crime, Horror, Thriller",85,English,JRH Films,4.2,186,1000,0
tt6853910,Devil's Acid,2018,Horror,88,English,Gorilla Tree Film Co,2.8,223,250000,0
tt6857166,Book Club,2018,"Comedy, Drama, Romance",104,"English, Hungarian",Apartment Story,6.1,24375,10000000,0
tt6905442,Hollow Body,2018,"Horror, Music, Sci-Fi",92,English,Sword Entertainment (II),3.7,255,5000000,0
tt6922804,Lilith,2018,Horror,82,English,TiberiusFilm,3.0,114,320000,0
tt7217362,Say Yes,2018,Drama,94,English,Text Engine Productions,6.8,181,35000,0
tt7208564,Blood Fest,2018,"Comedy, Horror",92,English,Rooster Teeth Productions,5.3,4154,1200000,0
tt7014006,Eighth Grade,2018,"Comedy, Drama",93,English,A24,7.4,58961,2000000,1
tt7241800,Bitter Melon,2018,"Comedy, Crime, Drama",110,English,Ersatz Film,5.7,106,200000,0
tt7177250,Cowboy & Indiana,2018,Drama,147,English,R-Squared Productions,5.4,115,200000,0
tt7084614,Nowhere Mind,2018,Thriller,105,English,Haphazard Films,4.6,217,25000,0
tt7125860,If Beale Street Could Talk,2018,"Drama, Romance",119,"English, Spanish",Annapurna Pictures,7.1,39478,12000000,1
tt7165212,The Work Wife,2018,Crime,86,English,Feifer Worldwide,3.9,198,14000000,0
tt7134690,I Like Me,2018,Comedy,83,English,MindInMotion,5.9,265,38000,0
tt7137380,Destroyer,2018,"Action, Crime, Drama",121,English,Annapurna Pictures,6.2,23655,9000000,0
tt7221072,Wretch,2018,Horror,89,English,ThoughtFly Films,3.6,254,125000,0
tt1999890,Hell Fest,2018,"Horror, Thriller",89,English,CBS Films,5.5,12863,5500000,0
tt6529772,Never Heard,2018,"Drama, Family",89,English,Webber Films,5.3,383,4000000,0
tt6644200,A Quiet Place,2018,"Drama, Horror, Sci-Fi",90,"English, American Sign Language",Paramount Pictures,7.5,391417,17000000,1
tt7304194,Notes on an Appearance,2018,"Drama, Mystery, Thriller",60,English,,5.5,143,30000,0
tt0859635,Super Troopers 2,2018,"Comedy, Crime, Mystery",100,English,Votiv Films,6.0,23256,13500000,0
tt1825683,Black Panther,2018,"Action, Adventure, Sci-Fi",134,"English, Swahili, Nama, Xhosa, Korean",Marvel Studios,7.3,597058,200000000,1
tt6621408,Wally Got Wasted,2018,Comedy,99,English,Ward Productions,4.5,292,100000,0
tt6628386,Penny Palabras,2018,"Fantasy, Horror",99,English,Pandimensional,3.0,142,9000,0
tt6628394,Bad Times at the El Royale,2018,"Crime, Drama, Mystery",141,English,Goddard Textiles,7.1,123415,32000000,1
tt6802308,The 15:17 to Paris,2018,"Biography, Drama, Thriller",94,"English, French, Arabic, German, Dutch",Warner Bros.,5.2,27885,30000000,0
tt6675400,Con Man,2018,"Crime, Drama",100,English,Insomnia Media Group,4.6,615,25000000,0
tt6710826,The Jurassic Games,2018,"Action, Adventure, Horror",86,English,High Octane Pictures,3.8,2075,28000000,0
tt6748030,Lake Michigan Monster,2018,"Adventure, Comedy, Fantasy",78,English,,5.2,165,7000,0
tt6772946,The Campus,2018,"Fantasy, Horror, Mystery",84,English,Gas Money Pictures,4.3,786,50000,0
tt6772950,Truth or Dare,2018,"Horror, Thriller",100,"English, Spanish",Blumhouse Productions,5.2,45088,3500000,0
tt6781982,Night School,2018,Comedy,111,"English, Spanish, French, Arabic",Hartbeat Productions,5.6,32865,29000000,0
tt6169934,Stirring,2018,Horror,86,English,Fright Meter Films,3.6,468,10000,0
tt6424188,Betsy,2018,Horror,81,English,Concept Media,3.4,125,10000,0
tt6068406,Galaxy Lords,2018,"Action, Adventure, Comedy",96,English,Champions of the Cosmos,2.9,155,15000,0
tt7401588,Instant Family,2018,"Comedy, Drama",118,"English, Spanish",Closest to the Hole Productions,7.3,76885,48000000,1
tt6065246,Kinky,2018,"Drama, Romance",93,English,Nu-Lite Entertainment,3.0,164,3500000,0
tt6063050,Acrimony,2018,"Drama, Romance, Thriller",120,English,The Tyler Perry Company,5.8,7607,20000000,0
tt5848272,Ralph Breaks the Internet,2018,"Animation, Adventure, Comedy",112,English,Walt Disney Animation Studios,7.1,124313,175000000,1
tt5936582,Johnny Gruesome,2018,"Comedy, Horror",90,English,DeInstitutionalized,3.8,278,240000,0
tt7365604,Dog Days,2018,"Comedy, Drama, Romance",113,English,LD Entertainment,6.2,3926,10000000,0
tt5841344,The Competition,2018,"Comedy, Romance",103,English,The Theory Inc.,4.5,1109,4000000,0
tt1226837,Beautiful Boy,2018,"Biography, Drama",120,English,Amazon Studios,7.3,48357,25000000,1
tt7374952,El Chicano,2018,"Action, Crime, Drama",108,English,WarParty Films,5.3,1016,8000000,0
tt7375304,Ouija House,2018,"Horror, Thriller",95,English,ITN Films,3.0,845,18000000,0
tt8421518,Frontera,2018,"Crime, Drama, Family",82,English,Adjusted Perspective,7.4,448,30000,1
tt8686074,Grandmother's Gold,2018,Comedy,80,English,,7.1,136,10000,1
tt5783956,When We First Met,2018,"Comedy, Fantasy, Romance",97,"English, Mandarin",Footprint Features,6.4,40773,10000000,0
tt5815078,Wunderland,2018,"Action, War",85,English,Schuetzle Company Productions,3.3,872,3500000,0
tt2243900,Trouble Is My Business,2018,"Action, Adventure, Crime",116,English,Lumen Actus,6.0,1523,120000,0
tt8233184,Livescream,2018,Horror,70,English,Octopunk Media,5.9,105,6000,0
tt5814060,The Nun,2018,"Horror, Mystery, Thriller",96,"English, French, Romanian, Latin",Atomic Monster,5.3,112638,22000000,0
tt8358682,Alone We Fight,2018,"Action, War",91,English,Wandering Dragon Productions,2.9,345,20000000,0
tt8328612,Seder-Masochism,2018,Animation,78,"English, French, Bulgarian, Hebrew, Aramaic",,7.2,193,20000,1
tt5918734,Stadium Anthems,2018,"Comedy, Drama, Music",99,English,Angel Capital Film Group,7.9,203,1000000,1
tt8332808,One Must Fall,2018,"Comedy, Horror",96,English,,4.6,831,1000000,0
tt7349662,BlacKkKlansman,2018,"Biography, Crime, Drama",135,English,Focus Features,7.5,207042,15000000,1
tt8354006,Christmas Camp,2018,"Drama, Family, Romance",90,English,Almost Never Films Inc.,5.9,400,1000000,0
tt6151048,Between the Trees,2018,Thriller,74,English,Barbed Wire Films,3.4,120,300000,0
tt8861786,Puppy Star Christmas,2018,Family,91,English,Air Bud Entertainment,4.0,176,1000000,0
tt8844888,Exposure,2018,Horror,77,English,Sunrunner Films,3.0,271,20000,0
tt8554826,Cheat the Hangman,2018,"Drama, Western",88,English,ITN Films,3.2,112,1500000,0
tt8236566,The Dip Run,2018,Comedy,96,English,Full Lip Entertainment,2.6,169,150000,0
tt6133466,The First Purge,2018,"Action, Horror, Sci-Fi",97,"English, French, Spanish",Blumhouse Productions,5.2,52322,13000000,0
tt6111980,Brothers in Arms,2018,"Action, History",100,English,Power Background Productions,7.6,136,25000000,1
tt5893906,Diminuendo,2018,"Romance, Sci-Fi",106,English,Flamboyance Films,4.4,147,300000,0
tt5980638,The Transcendents,2018,"Music, Mystery, Thriller",96,English,,9.2,1450,90000,1
tt7424200,Teen Titans Go! To the Movies,2018,"Animation, Action, Adventure",84,English,Warner Bros. Animation,6.8,15797,10000000,0
tt2231461,Rampage,2018,"Action, Adventure, Sci-Fi",107,"English, American Sign Language",New Line Cinema,6.1,137865,120000000,0
tt6089358,Haunting on Fraternity Row,2018,"Horror, Mystery, Thriller",99,English,Benaroya Pictures,3.9,826,5000000,0
tt8362964,Brokedown,2018,"Horror, Thriller",77,English,PoleStar Productions,6.4,1010,10000,0
tt7388562,"Paul, Apostle of Christ",2018,"Adventure, Biography, Drama",108,English,Affirm Films,6.6,6953,5000000,0
tt7358686,The Curse of Lilith Ratchet,2018,Horror,104,English,Fright Teck Pictures,2.9,164,15000,0
tt8760550,Nazi Overlord,2018,"Action, Adventure, Horror",91,"English, German, Romanian",The Asylum,2.1,620,500000,0
tt4172498,E19 Virus,2017,Horror,88,English,,4.3,147,120000,0
tt0493405,CHIPS,2017,"Action, Comedy, Crime",100,"English, Spanish",Primate Pictures,6.0,41606,25000000,0
tt4180286,Valley of Bones,2017,"Crime, Thriller, Western",90,English,Bad Medicine Films,4.2,472,3000000,0
tt4191486,Yamasong: March of the Hollows,2017,"Animation, Adventure, Fantasy",95,English,Dark Dunes Productions,5.0,184,2000000,0
tt0498381,Rings,2017,"Drama, Horror, Mystery",102,English,Macari/Edelstein,4.5,36918,25000000,0
tt2531334,Keep Watching,2017,"Horror, Mystery, Thriller",89,English,Voltage Pictures,4.3,3987,5000000,0
tt4134826,But Deliver Us from Evil,2017,"Horror, Thriller",109,English,20/20 Visions Entertainment Group,2.7,179,250000,0
tt1338635,Locked Away,2017,Horror,98,English,Say Hello Productions,4.4,117,22000,0
tt2527336,Star Wars: Episode VIII - The Last Jedi,2017,"Action, Adventure, Fantasy",152,English,Walt Disney Pictures,7.0,547797,317000000,1
tt4207196,Del Playa,2017,"Horror, Thriller",101,English,Belligerent Seal Productions,3.7,288,600000,0
tt4065214,Wild Men,2017,"Adventure, Comedy, Horror",90,English,Goocher Films,4.8,100,97948,0
tt4031126,Lycan,2017,"Horror, Thriller",87,English,1 Bullet in the Gun Productions,4.6,814,250000,0
tt3983902,House by the Lake,2017,"Horror, Thriller",77,English,Anvil Entertainment,3.5,394,300000,0
tt3972110,The Assault,2017,"Action, Thriller",90,English,Switzer Entertainment Group,3.7,107,5500000,0
tt2545936,Jake's Road,2017,"Action, Horror, Thriller",85,English,Action Logistics,4.0,194,13100000,0
tt3924774,An Accidental Zombie (Named Ted),2017,"Comedy, Horror, Romance",83,English,Zombie Ted,3.8,149,1000000,0
tt2334871,Snatched,2017,"Action, Adventure, Comedy",90,"English, Spanish",Chernin Entertainment,4.5,32551,42000000,0
tt4394034,Neil Stryker and the Tyrant of Time,2017,"Action, Adventure, Comedy",97,English,Lombo Bardi Productions,4.0,170,155000,0
tt4247828,Blood Circus,2017,Action,87,English,DTLA Entertainment Group,4.1,118,750000,0
tt4274656,Grow House,2017,Comedy,96,English,Grow House Film,4.6,315,8300000,0
tt2378507,The Glass Castle,2017,"Biography, Drama",127,English,Lionsgate,7.1,28388,9000000,1
